"text","author","split","file_id","word_count"
"China's offer to return a hijacker to Taiwan has raised hopes of an easing of tension between the two rivals but it is likely to be only a small step in closing their wide gulf, analysts said on Thursday.
They said Beijing has allowed itself flexibility by not saying when it would return the unemployed journalist who is alleged to have commandeered a Taiwan airliner 10 days ago.
Taiwan, which holds the trump cards in this round of their diplomatic game, may also be trying to use the issue to force a resumption of formal talks with China, broken off in mid-1995.
""It's an interesting and encouraging development in that they are still talking to each other on practical matters,"" said a Western diplomat with long years of China experience.
""But it's no major concession,"" he said. ""There's likely to be more people hijacking in the opposite direction.""
China on Thursday gave in to Taiwan's demands to repatriate Liu Shan-chung, but demanded the island send back 16 Chinese hijackers in return.
It did not give a date for the return of Liu, who is suspected of forcing a Taiwanese airliner to fly to China's southeastern city of Xiamen. The plane, crew and all other passengers were returned the same day but China has held the hijacker in custody.
""Liu Shan-chung... will be repatriated to Taiwan after necessary investigations are made,"" the official Xinhua news agency said, quoting China's Association for Relations Across the Taiwan Straits.
The semi-official association handles bilateral ties in the absence of formal links between Beijing and Taipei, rivals since the communists won the Chinese civil war and drove the defeated Nationalists into exile on Taiwan in 1949.
The association said China was repatriating the hijacker in line with an agreement reached in 1990, but which was never signed.
Taiwan has jailed 16 Chinese for hijacking 12 airliners to the island between April 1993 and June 1994. It has offered to return two of them.
""Beijing is more eager to see an end to hijackings,"" said another diplomat in Beijing. ""That gives Taiwan leverage on this issue.""
Taiwan welcomed Beijing's announcement but declined to signal any further response.
""This will be positive for our future talks on hijacker repatriation,"" said Jonathan Liu, a director of Taiwan's Mainland Affairs Council.
But he said Taiwan would wait for formal notification before it decided on its next move.
Taiwan has banned direct air and shipping with China for almost five decades, and insists such links must go through a third territory, mainly Hong Kong.
China has been pushing for direct trade and transport links though Taiwan has been using these as key bargaining chips on any talks on the future relations of the two rivals.
Taipei wants to see a resumption of semi-official talks, broken off by China after Taiwanese President Lee Teng-hui made a private visit to the United States in 1995. The visit angered China, which views the island as a renegade province that is not entitled to official contacts with other states.
Foreign analysts in Beijing said that the timing of the announcement on Liu's return to Taiwan had some additional political mileage for Beijing.
It was made shortly before the Dalai Lama, Tibet's exiled spiritual leader, starts a visit to the island.
China has warned Taiwan against using the visit to further its political ends.","WilliamKazer","test","456140newsML","559"
"China said on Friday it was concerned its trade surplus with the United States might affect ties and released a White Paper in defence of its policies.
Vice Minister of Foreign Trade and Economic Cooperation Sun Zhenyu said Beijing was taking steps to trim the surplus but action was also needed by the U.S. government and American industry.
""The issue has become such a general concern to American people from all walks of life that failure to handle the issue properly could hold up the normal development of the economic and trade relations between the two countries,"" Sun said in a statement given to reporters.
The statement was one of the most visible signs that Beijing policymakers were looking for ways to head off possible U.S. measures to curb China's sales to that market.
Sun expressed hope that the visit next week by U.S. Vice President Al Gore would help develop mutual trust, and he hinted the trip might coincide with the signing of some major contracts.
""I would not exclude the possibility of the signing of some contracts,"" he told reporters.
He added that a deal for the sale of Boeing aircraft to China was among the possibilities though the companies involved needed to agree on terms.
""We will continue to encourage our enterprises to expand imports from the United States,"" Sun said.
He made his remarks one day after Washington announced China's trade surplus with the United States rose to $3.72 billion in January from $2.74 billion in January last year.
Washington says China had a surplus of nearly $40 billion with the United States for all of last year while Beijing puts the figure at $10 billion.
China does not count shipments through Hong Kong and the White Paper addressed this issue by saying that both American and Chinese experts agreed those goods had an average of 40 percent added value in Hong Kong.
That meant the U.S. version of the trade imbalance was overstated, according to the White Paper.
The paper pointed out that much of the trade surplus was from China's processing of raw materials from other regions, meaning that other countries were in fact benefiting from the trade as well.
China was also providing low-cost production that had been done in Taiwan, South Korea and Hong Kong in the past, and was not taking jobs away from American workers.
Sun said U.S. companies had lost out on major infrastructure contracts, particularly in the electric power sector, because of a lack of government export financing, and he called for more support from the U.S. Export-Import Bank.
Washington had thwarted its own prospects in the nuclear power sector because of restrictions on nuclear technology exports to China.
""The U.S. export control policies and lingering sanctions against China have greatly restricted U.S. exports to China as well as U.S. investments in high-tech sectors,"" the White Paper said.
Sun noted that China had reduced its import duties sharply in recent years and that further cuts would bring the average rate to 15 percent by the year 2000 from 23 percent now.","WilliamKazer","test","460924newsML","513"
"China trumpeted the 100-day mark for the recovery of Hong Kong on Sunday and hailed late leader Deng Xiaoping for his guiding role in bringing more than a century of colonial shame to a close.
Hundreds of people gathered at midnight near Tiananmen Square in the heart of Beijing to watch a huge electronic countdown clock as it flashed only 100 days to go before the British colony reverts to Chinese rule on July 1.
Official newspapers covered their front pages with reports of the impending end of British colonial rule as called for under a Sino-British accord signed in 1984.
""We have endured 100 years of shame, 100 years of resistance and 100 years of waiting,"" said the Guangming Daily.
""Now in another 100 days, the hopes of generations will be realised.""
The Communist Party newspaper, the People's Daily, devoted much of its front page to the historic occasion and the role played in it by the nation's paramount leader Deng Xiaoping, who died last month aged 92 before he could see his dream fulfilled.
Deng guided China's negotiations with Britain and is credited with devising the formula of ""one country, two systems"" that allows Hong Kong to keep its capitalist system and a ""high degree of autonomy"" for 50 years.
""At this moment we think even more fondly of Deng Xiaoping,"" said the party newspaper.
""It was he who proposed the great formula of 'one country, two systems' that allowed us to peacefully resolve a thorny question left over from history and realise the complete reunification of our country...""
That praise was echoed by some of the hundreds of people who braved Beijing's chilly night air to watch the countdown clock mark the last 100 days before the transfer of power in Hong Kong.
""This is Deng's contribution,"" said a retired office worker surnamed Chang. ""I am overjoyed.""
A huge roar erupted from the crowd at midnight as students waved banners saying, ""China takes the road to strength"" and chanted ""Hong Kong comes home"".
""I'm thrilled,"" said An Na, a student at the Chemical Industry Institute. ""I wish I didn't have to wait 100 days.""
China ceded Hong Kong island to Britain in 1842 under the Treaty of Nanjing following the Opium War, and Britain later added to its holdings in the area.
While China hailed the impending recovery of Hong Kong, it had barely a passing word for the British government that decided to hand back the colony peacefully rather than contest its claim to the territory.
The official media also had little to say about China's pledges of a ""high degree of autonomy"" under the joint accord, though it hinted at concerns in Hong Kong and elsewhere.
The Shenzhen Special Zone Daily, published in the border boom town of Shenzhen near Hong Kong, tried to reassure residents of Hong Kong about a report on the Chinese army garrison that will be stationed in the territory.
""Don't worry, dear compatriots,"" it advised its readers, without saying what they might have to worry about.
The People's Daily similarly sought to deflect concerns.
""More and more people are coming to the belief that the Chinese government is reliable and capable and will faithfully carry out its promises,"" it said.","WilliamKazer","test","462143newsML","540"
"With just 100 days before China regains its coveted prize of Hong Kong, Beijing has sidestepped the colony's departing British masters and made sure new local leaders know where to take their cue.
China has made clear its intention to mould the territory's politics more in its own image, mapping plans to dismantle the elected legislature and water down civil liberties laws while telling Britain that objections were pointless.
""China is firmly in charge,"" said a Beijing-based diplomat.
Chinese Premier Li Peng has brushed aside London's hopes of monitoring the 1984 Sino-British agreement on Hong Kong after the handover, proclaiming that Beijing would implement the accord as it saw fit.
""I think this is unrealistic,"" Li said when asked about British plans to review the pact's implementation after the transfer of power. ""After July 1, Hong Kong's sovereignty returns to China.""
Under the 1984 accord, China has pledged to give Hong Kong a high degree of autonomy for 50 years after the handover.
Beijing has also ensured that the future administrators of the territory are firmly in its camp.
Since his selection by a group of 400 people vetted by Beijing, Hong Kong's leader-in-waiting Tung Chee-hwa has shown little enthusiasm for staking out positions differing from China's official party line.
BEIJING LIKES WHAT IT HEARS
The shipping tycoon-turned-politician, who has shuttled between Hong Kong and Beijing since he was named chief executive-designate last December, has echoed China's views on issues ranging from the territory's future legislature to civil liberties and textbook revisions.
He has also hurled barbs at Hong Kong democratic activists who have been critical of China.
Beijing has responded by showing its pleasure.
The official media have described Tung in a somewhat more flattering fashion than that reserved for the territory's current and last colonial governor, Chris Patten, who has clashed repeatedly with Beijing over his efforts to expand democratic institutions in the final years of British rule.
In a sign of official favour, cameras of China's national television lingered on Tung when he attended funeral rites last month for late paramount leader Deng Xiaoping, the man credited with directing the strategy that enabled Beijing to recover sovereignty over Hong Kong.
""Mr Tung knows that if he doesn't carry out Beijing's wishes, someone else will,"" said a Western diplomat in Beijing.
Other analysts in Beijing are willing to wait before making a judgment on Tung.
""He has to establish his credibility with the Chinese,"" said a foreign diplomat in Beijing who follows Hong Kong affairs.
WILL TUNG STAND UP FOR HONG KONG?
""The question is, will he stand up for Hong Kong's interests in the future?""
Some people are not so sure.
""That is the charitable assessment,"" said one foreign diplomat in Hong Kong.
He and other analysts suggest that Tung may be more like many of Hong Kong's business leaders who are often reluctant to confront Beijing in public, whatever the issue.
The analysts note opposition can be costly.
Jardine Matheson, one of the colony's oldest trading houses, was publicly vilified by Beijing after its directors supported political reforms proposed by Patten. It has since worked hard to mend its relationship.
Businessman Jimmy Lai printed vitriolic comments about China's premier in his Next magazine in 1994. Lai's Giordano clothing outlets ran into problems with authorities in China and he eventually sold his share in the firm.
Many businessmen would probably prefer to see their names linked to more soothing comments to Beijing's ears, such as those of Hong Kong tycoon Li Ka-shing, on the contribution of China's late leader Deng Xiaoping.
An article by Li that was published prominently in the Communist Party newspaper, the People's Daily, praised the late party patriarch, his chosen successor and the future system for Hong Kong, all making deft use of communist jargon.
But diplomats said that for political leaders such as Tung, there is a considerable risk in being perceived as too willing to speak out on behalf of Beijing.
China wants a popular leader who can rally the territory's 6.4 million people to Beijing's cause, they said.
If its interests clash with those of Hong Kong, and Tung is perceived merely as Beijing's willing tool, the future leader risks losing his still high popular support.
""China chose him because he was acceptable to many people and would do its bidding,"" said a diplomat. ""If he loses popularity in Hong Kong, that complicates matters for Beijing.""","WilliamKazer","test","462169newsML","736"
"China gave new details on Wednesday of the failed launch of a satellite aboard its Long March 3B rocket in February, confirming that the cause lay with the new generation launcher.
The report concluded that the failure of the Long March 3B was due to an electrical problem in the power module of the ""inertial platform"" that operated the rocket's direction controls.
""There was no electric current output from the power module in the servo-loop on the follow-up frame of the inertia platform,"" a spokesman for the China Great Wall Industrial Corp, which handles China's launches, quoted the report as saying.
""All other systems operated normally,"" the report said.
The initial report had said briefly that the problem was a failure of the rocket's inertial platform.
The Long March 3B, which was being used in a launch for the first time, veered wildly seconds after lift-off from the Xichang satellite centre in southwestern Sichuan province.
It ended its flight in a spectacular explosion that destroyed the rocket and the U.S.-made Intelsat satellite it was carrying.
The latest report said the rocket smashed into a hillside 1.85 km (1.2 miles) from the launch site.
Official reports said six people were killed and 57 injured, although a video smuggled out by an Israeli scientist showed extensive damage to buildings in the area, suggesting that the number of casualties might have been considerably higher.
The final report said that because of the severity of the explosion, no large pieces of wreckage of the satellite or the rocket remained.
The report's conclusions were drawn largely from film of the launch and data from remote testing.
China's space programme once had a reputation for dependability, but has been marred by a string of recent failures.
It suffered a blow to its hopes to capture a significant share of the commercial satellite launch market when a Long March 3 rocket failed to lift a U.S.-built satellite into proper orbit last month.
The preliminary conclusion blamed the failure on a problem with the third-stage booster of the Long March 3 rocket, which is supposed to be one of China's most reliable launch vehicles.
China has come under pressure from potential foreign customers as well as the insurance industry to disclose more information on the problems with its launches so far.
In January 1995, a Long March rocket blew up, destroying the Apstar 2 satellite and killing six people on the ground.
However, China successfully launched Hong Kong's Apstar 1A telecommunications satellite in July after delaying the launch following last February's Long March 3B explosion.","WilliamKazer","test","46254newsML","427"
"U.S. Vice President Al Gore arrived in Beijing on Monday to heal Sino-U.S. ties and pave the way for an exchange of presidential visits amid controversy about possible Chinese efforts to influence U.S. elections.
Gore told reporters before he left Tokyo for Beijing that he would not shy away from issues such as human rights in talks with Chinese leaders during his four-day visit, but had no plans for specific meetings with human rights activists.
Speaking after a 24-hour stay in Tokyo Gore said, however, that he could not rule out talks with activists at U.S. embassy functions while he was in China.
The controversy over U.S. accusations that China may have made illegal contributions to the Democratic Party cast a cloud over the four-day visit aimed at healing ties damaged by disputes ranging from human rights to trade and Taiwan.
The official People's Daily said on Monday the Chinese government had not made any payments to the Democratic Party and that an improvement in Sino-U.S. ties was due to efforts by the two governments and their people.
Asked what U.S. concerns he would raise in Beijing, Gore replied: ""I will, of course, discuss human rights in my meetings with the leadership of China, nor will it be a surprise to them to hear these matters raised.""
But he added: ""I have no specific meeting of that kind (planned with human rights activists).""
Human rights abuses in China have long been a sore spot in Sino-U.S. relations, particularly since China called in the army to crush a student-led democracy movement in Beijing in 1989.
Gore is the most senior U.S. official to visit China since then President George Bush, who toured China just months before the 1989 crackdown that sent Sino-U.S. ties into a tailspin.
In its annual report on human rights, the U.S. State Department accused Beijing of effectively silencing public dissent in 1996 through jailings, intimidation or exile.
Sino-U.S. relations had been strained by disputes ranging from human rights to trade and Taiwan, but Washington and Beijing have worked hard to improve ties in recent months.
Gore's trip to China, part of an Asian tour that includes South Korea, is aimed at paving the way for an exchange of visits by U.S. President Bill Clinton and Chinese President Jiang Zemin over the next year.
The sister of China's most prominent dissident has appealed to Gore to ask Beijing to free him from a 14-year jail term when he meets China's leaders on Tuesday and Wednesday.
The health of veteran dissident Wei Jingsheng was deteriorating in a Chinese jail and his requests for medical care had been ignored by prison authorities, a U.S.-based human rights group quoted his family as saying after a recent visit.
In a letter to Gore, Wei's sister called on the U.S. vice president to use the opportunity of his meetings this week with Chinese leaders to appeal for the release of her brother.
""I ask you to appeal to the Chinese government for my brother's prompt release and, until prior to his release, for his parole for medical treatment,"" wrote Wei Shanshan in a letter dated March 4, a copy of which was made available by the New York-based group Human Rights in China.
Although U.S. officials were negotiating with their Chinese counterparts to try to hammer out various agreements in time for Gore's trip, no dramatic breakthroughs are expected.
In fact, Gore's advisers had a debate over whether he should even participate in a signing ceremony in which China plans to order new aircraft from Boeing Co, a move that will generate jobs and benefit the U.S. economy.
Although officials said there was no doubt Gore would participate in such an event if a final contract was reached, the fact there was any question underscored the sensitivity of the political funding issue.","WilliamKazer","test","463380newsML","639"
"China said on Monday it had not made contributions to the U.S. Democratic Party to influence American policy and the visit by U.S. Vice President Al Gore had no link to improper payments.
The official People's Daily also pointed an accusing finger at Taiwan for stirring up accusations of Chinese involvement to try to shift blame from itself.
""The Chinese government is not involved in the so-called 'political contributions scandal' in the slightest way and is entirely free of guilt,"" said the newspaper in a signed commentary.
The Washington Post has reported that the Federal Bureau of Investigation warned six members of Congress last year that they had been targeted by China to receive illegal campaign contributions from foreign corporations.
""The development of Sino-U.S. relations is based on principles,"" the People's Daily said.
Gore is scheduled to arrive in Beijing later on Monday, making him the most senior U.S. official to visit in eight years.
His trip is aimed at healing ties that had been badly strained by disputes ranging from human rights to trade and Taiwan.
It is also intended to pave the way for an exchange of visits by U.S. President Bill Clinton and Chinese President Jiang Zemin.
""The continuation of high level visits, such as the visit of U.S. Vice President Gore and others, is due to the efforts of the two governments and their peoples,"" the newspaper said.
""To insist that this is linked to the so-called contributions scandal is ridiculous,"" it said. ""It is a complete fabrication to allege that the improvement in Sino-U.S. relations is due to any improper payments by the Chinese government.""
The People's Daily commentary condemned Taiwan as well as news organisations from the island for the storm of criticism that has engulfed China.
""It is widely known that the 'political payments case' stems from Taiwan,"" the newspaper said.
It referred to a report last year by a Hong Kong publication, the Chinese language edition of Asiaweek magazine, that said Liu Tai-ying, head of the business management committee of Taiwan's ruling Nationalist Party, had expressed a willingness to contribute $15 million.
The People's Daily did not mention that Taiwan has denied the allegations and has sued the magazine.
""For some Taiwan politicians it appears that the best way out of their troubles is to put the blame elsewhere,"" said the newspaper.
Taiwan and China have been rivals since the Nationalists fled to the island after their defeat on the mainland by the communists in 1949.
The United States formally recognises China but maintains trade and other unofficial ties with Taiwan.
Washington sent warships near Taiwan in a show of support when Beijing staged war games and missile tests to intimidate the island early last year.","WilliamKazer","test","464888newsML","454"
"China has made a gesture to the United States by ordering Boeing jets but it has left the door open to the aircraft maker's European rival in a thinly veiled mix of politics and commerce, analysts said on Tuesday.
They said improving Sino-U.S. ties, highlighted by the visit of U.S. Vice President Al Gore, had enabled Boeing Co to sign a pact to sell five 777s to Air China for $685 million.
But Beijing was holding back orders for planes it clearly needed, keeping a close eye on the progress of Sino-U.S. ties and squeezing maximum concessions from Washington on a range of trade issues, they said.
""This is a very political game,"" said a foreign diplomat.
""The Chinese are moving ahead cautiously. The decisions are made by (Premier) Li Peng himself.""
Diplomats said new deals for Boeing or rival Airbus Industrie could be linked to China's campaign to join the World Trade Organisation.
The United States has been the most vocal advocate of wresting further concessions from China in liberalising its domestic market before it is allowed to join the trade body.
Beijing may also be hoping to make progress in its bid to persuade Washington to grant it permanent most favoured nation trading status to avoid an annual review.
Boeing officials said they had been looking to sell 10 of their twin-engine 777s to Air China, the main Chinese international carrier.
They insisted the smaller-than-hoped-for order, delayed by more than one year by Sino-U.S. friction, was a commercial decision and they were confident of making more sales for the same type of plane in future.
China often assails the West for mixing trade and diplomacy.
But the political drama behind the Boeing deal was highlighted by the signing ceremony in the Great Hall of the People as both Gore and Premier Li looked on.
Gore is the most senior U.S. official to visit China since then-president George Bush travelled to Beijing in early 1989 -- just months before a crackdown on democracy protests in the Chinese capital's Tiananmen Square.
""Airbus will be disappointed at today's order,"" said a another Western diplomat.
""They were looking to sell the A330-300,"" a twin-engine jet that Airbus says it has not yet sold in China.
But Boeing has hardly dealt its key rival a knockout blow.
""This is not a mega-order,"" said an industry analyst.
The next sign of how political ties translate into contracts could emerge at the forthcoming visit by French President Jacques Chirac.
Analysts said they would watch closely to see whether new plane orders go to Airbus Industrie and how many planes were purchased.
China has said it will put in service some 240 more planes during the current five-year plan ending in the year 2000 to keep up with rising demand for domestic and international air travel. Most of those planes have yet to be ordered.
Boeing officials, quoting Chinese data, said they were well ahead in the China market so far with some 216 planes in service against 29 for Airbus.
But Boeing underwent a dry spell in 1996, notching only a handful of sales in a year in which Sino-U.S. ties were rocked by Beijing's sabre-rattling aimed at Taiwan as well as disputes over trade, arms control and human rights.
Airbus signed a pact for 30 of the Airbus A320 narrow body jets in April last year in a deal worth $1.5 billion.
Those planes compete with Boeing's smaller 737 jets.
Boeing officials said that with some of the political friction out of the way, they expect more market inroads, and note the latest deal brings this year's sales to $1.2 billion.
But analysts cautioned that despite the improvement in Sino-U.S. ties, issues between the two states were unlikely to be resolved soon and would add a political tint to future commercial deals.","WilliamKazer","test","466101newsML","638"
"Boeing Co on Tuesday signed a $685 million contract to sell jets to China with Vice President Al Gore on hand, signalling a boost in business relations after Beijing only a year ago had turned to European rival Airbus.
Boeing and Chinese aviation officials inked a contract for five 777-200 jets in a ceremony at the cavernous Great Hall of the People, also attended by Chinese Premier Li Peng.
Under the accord, Chinese state-run international carrier Air China will take delivery of the planes in 1998 and 1999.
""Air China's order is a vote of confidence in the world's best-selling airplane in its market,"" said Ronald Woodard, president of Boeing Commercial Airplane Group.
Woodard told reporters both sides had reached basic agreement a year ago, but signing faced lengthy delays because of political differences between China and the United States.
""There is no doubt the contract was not executed when it was ready because of tension between the U.S. and China last year and the year before,"" he told reporters at a news briefing after the ceremony.
""There are times when politics are involved,"" he said.
A year ago, China and the United States were at odds over a range of issues from trade and human rights to Beijing's sabre-rattling over Taiwan.
Chinese Premier Li Peng was also on hand when Beijing turned to the European consortium Airbus Industrie in April last year, buying 30 airliners in a $1.5 billion deal.
Since then, Sino-U.S. tensions have eased as the two sides have made painstaking efforts to patch up their differences.
The Gore visit is aimed at ensuring that trend continues.
Gore is the most senior U.S. official to visit China since then-president George Bush travelled to Beijing in early 1989 -- just months before a crackdown on democracy protests in the Chinese capital's Tiananmen Square.
Boeing officials tried to play down last minute questions about whether Gore would attend the signing ceremony, saying there never was any doubt.
""I was told he'd be there and he was,"" said Woodard.
U.S. officials and Boeing were non-committal as late as on Monday about Gore's plans.
The Clinton administration has been on the defensive over accusations of illegal Chinese contributions to the Democratic Party.
China has angrily denounced the allegations, insisting that it did not make any payments and saying that rival Taiwan may be behind its current difficulties.
The Washington Post has said the Federal Bureau of Investigation warned six members of Congress last year that they had been targeted by China to receive illegal campaign contributions from foreign corporations.
Boeing officials said they hoped the United States would take further steps to keep the relationship healthy.
""We strongly and fully support granting China permanent Most Favoured Nation status and China's accession to the World Trade Organisation. Both are critical to achieving normalised world trade,"" Woodard said.
China has sought permanent preferential trade status from the United States to avoid an annual review.
It has also pushed for entry into the global trade body, but Washington has insisted that Beijing agree to liberalise more of its trade policies first.
Boeing walked away from the latest contract signing ceremony with a bit less than it wanted.
Company officials said they had been hoping to sell 10 of the 777s to China. They said, however, this was a commercial decision and they were hopeful of further orders in the future.","WilliamKazer","test","467718newsML","566"
"A top Chinese official for contacts with Taiwan ruled out an early resumption of talks on reunification because the island's leaders were pursuing ""splittist"" policies, the China Daily said on Tuesday.
It also quoted Tang Shubei, vice-chairman of the Association for Relations across the Taiwan Strait (ARATS), as saying that Taiwanese authorities did not want the handover of Hong Kong to go smoothly and might try to disrupt the transfer of power.
""In the long term the mainland and Taiwan should sit down at the negotiating table to discuss cross-straits issues under the 'one-China' policy,"" Tang was quoted as saying.
But he said the atmosphere for talks would not improve in the short term unless Taiwan's leaders, including its ""so-called"" President Lee Teng-hui, halted their ""splittist"" activities aimed at independence for the island.
China and Taiwan have been rivals since the Nationalist government fled to the island after its defeat by the communists in the Chinese civil war in 1949.
Beijing regards Taiwan as a renegade province and tries to isolate it diplomatically.
Talks between the two sides were broken off after President Lee made a landmark private visit to the United States in mid-1995, enraging Beijing.
""We have the patience to handle the issue of the peaceful reunification of the motherland,"" Tang said.
The newspaper also said Taiwan authorities would likely take measures to reduce the impact on the island from the success of China's policies towards Hong Kong, which reverts to Beijing sovereignty on July 1 after 150 years of British rule.
""According to Tang, there is information that Taiwan forces in Hong Kong are planning to cause trouble, such as demonstrations around July 1, when China resumes its exercise of sovereignty over the territory,"" the newspaper said.
Tang also repeated Beijing's long-held stance that the United States should halt arms sales to Taiwan.
The Chinese official's remarks were published by the English language newspaper as the exiled Tibetan spiritual leader, the Dalai Lama, was visiting Taiwan.
Beijing insists the 1989 winner of the Nobel Peace prize is waging a campaign for independence for Tibet.
Tang made no mention of Beijing's announcement last week that it would return a Taiwanese man suspected of hijacking a Taiwan passenger jet to mainland China.
Beijing wants Taiwan to return Chinese hijackers now in Taiwanese jails but so far it has been disappointed.","WilliamKazer","test","467962newsML","391"
"China's stock regulators are trying to reassert control over what they see as backdoor listings of Chinese companies in Hong Kong, market sources said on Thursday.
They said the new concerns were triggered by the listing this week of GITIC Enterprises, a Hong Kong company that is controlled indirectly by the Guangdong International Trust and Investment Corp (GITIC), based in the south China city of Guangzhou.
They said the problem was particularly sensitive because of the territory's return to Chinese sovereignty on July 1 under a Sino-British accord that promises a high degree of autonomy for 50 years after the transfer of political power.
""The (Chinese) authorities are certainly worried about this issue and we could see some guidelines emerge before too long,"" said a securities industry executive.
A foreign securities company executive agreed.
""China is worried that a number of good companies will inject mainland assets into Hong Kong companies and then take them public without their approval.""
Chinese companies that wish to list shares abroad, usually in Hong Kong, need clearance from a number of central government regulatory bodies, including the watchdog agency, the China Securities Regulatory Commission (CSRC).
Rules for Hong Kong companies controlled by Chinese interests are less clear, but recently many of these firms have first gained approval from Beijing.
GITIC Enterprises did not get prior clearance and regulatory objections are believed to have presented a last-minute hurdle.
The offer was allowed to proceed, however, and was a stunning success. The issue, nearly 900 times subscribed, finished its first day of trading on Wednesday at HK$4.375 compared with its offer price of HK$1.05.
""The company is listed now so there is no need to address the issue of whether the CSRC was involved,"" said an official of parent company GITIC, speaking by telephone from Guangzhou.
At least two more Hong Kong-registered companies controlled by Chinese firms from Beijing and Tianjin were preparing to offer shares in Hong Kong. They were likely to wait for Chinese regulatory clearance, sources said.
Another Guangdong company has postponed plans for an offer of shares by a Hong Kong company it controls because of the latest developments, said sources in Beijing and Hong Kong.
""The problem is mainly with Guangdong province,"" said a regulator in Beijing.
Guangdong, far from the reach of authorities in Beijing and backed by considerable financial muscle, has often been at odds with central government directives.
The scope of control over Hong Kong is even more sensitive.
The CSRC and other financial regulators have repeatedly said they would not interfere in supervisory matters in Hong Kong, in keeping with Beijing's promises for the territory after the handover.
An official at the CSRC was unable to clarify the extent of the agency's regulatory powers on this issue.
""I can't comment,"" said the official. ""It is too sensitive.""
Securities regulators in Guangdong underscored the problem of reaching agreement on the issue.
""When a company seeks permission from the CSRC we are usually aware of it,"" said a provincial regulatory official.
""But a Hong Kong-registered company does not necessarily have to go through the CSRC.""","WilliamKazer","test","473642newsML","516"
"China published on Saturday a list of anti-dumping rules to protect local companies from unfair foreign competition.
Chinese economists said the rules would help domestic companies, many of them targets of similar dumping claims overseas, protect their share of the domestic market.
They also said the move appeared to be aimed at giving a legal framework to protection from unfair competition and clarifying procedures for its use.
""Many Chinese companies are unable to compete in the face of unfair trade practices,"" economist Cheng Xiusheng of the State Council (cabinet) development research centre told Reuters.
""Many other countries have imposed anti-dumping duties against Chinese products and China needs a system to regulate its own market and protect its companies,"" he said.
The rules, published in the official People's Daily, give the government the right to determine whether imported goods are aided by official subsidies and impose anti-dumping duties on foreign goods. Cash guarantees can be demanded to ensure payment.
Prices in the exporting country or third countries will be used to determine a fair price for goods in dispute and set a countervailing duty.
The rules also provide guidelines for domestic companies to file complaints about unfair competition and set a maximum length of 12 months for an investigation. Special cases are allowed to take 18 months.
The rules also empower the state to take retaliatory measures against countries that impose ""discriminatory"" countervailing duties against Chinese goods.
Beijing's official media have said the dumping of foreign goods on the domestic market had cost China some 10 billion yuan ($1.2 billion) a year and had caused the loss of hundreds of thousands of jobs.
Many domestic manufacturers were pressuring the government to take steps to offset these policies, newspapers have said.
Other economists said China was trying to codify the protection of its industries and bring its trade policies more in line with international practice.
They added that as China sought to join the World Trade Organisation it was being forced to make its polices more transparent.","WilliamKazer","test","475305newsML","335"
"China published on Saturday a list of anti-dumping rules to protect local companies from unfair foreign competition.
Chinese economists said the rules would help domestic companies, many of them targets of similar dumping claims overseas, protect their share of the domestic market.
They also said the move appeared to be aimed at giving a legal framework to protection from unfair competition and clarifying procedures for its use.
""Many Chinese companies are unable to compete in the face of unfair trade practices,"" economist Cheng Xiusheng of the State Council (cabinet) development research centre told Reuters.
""Many other countries have imposed anti-dumping duties against Chinese products and China needs a system to regulate its own market and protect its companies,"" he said.
The rules, published in the official People's Daily, give the government the right to determine whether imported goods are aided by official subsidies and impose anti-dumping duties on foreign goods. Cash guarantees can be demanded to ensure payment.
Prices in the exporting country or third countries will be used to determine a fair price for goods in dispute and set a countervailing duty.
The rules also provide guidelines for domestic companies to file complaints about unfair competition and set a maximum length of 12 months for an investigation. Special cases are allowed to take 18 months. The rules also empower the state to take retaliatory measures against countries that impose ""discriminatory"" countervailing duties against Chinese goods.
Beijing's official media have said the dumping of foreign goods on the domestic market had cost China some 10 billion yuan ($1.2 billion) a year and had caused the loss of hundreds of thousands of jobs.
Many domestic manufacturers were pressuring the government to take steps to offset these policies, newspapers have said.
Other economists said China was trying to codify the protection of its industries and bring its trade policies more in line with international practice.
They added that as China sought to join the World Trade Organisation it was being forced to make its polices more transparent.","WilliamKazer","test","475505newsML","335"
